observation_date,latitude,longitude,methane_column_ppb,quality_flag,country_code
2023-06-01,43.082836,-71.47975,1915.6191,1.0,USA
2023-06-01,43.145573,-71.21809,1923.1246,1.0,USA
2023-06-01,43.16597,-71.13133,1921.1411,1.0,USA
2023-06-01,43.2257,-70.872246,1924.5299,1.0,USA
2023-06-01,43.245144,-70.78622,1924.1687,1.0,USA
2023-06-01,43.283356,-70.61457,1920.4198,1.0,USA
2023-06-01,43.302135,-70.52892,1924.5548,1.0,USA
2023-06-01,39.448223,-81.38115,1939.5627,1.0,USA
2023-06-01,39.566353,-81.137505,1943.8094,1.0,USA
2023-06-01,39.679596,-80.90166,1958.3052,1.0,USA
2023-06-01,39.788284,-80.67311,1947.0564,1.0,USA
2023-06-01,39.892723,-80.451385,1924.386,1.0,USA
2023-06-01,39.99319,-80.236084,1925.0172,1.0,USA
2023-06-01,40.08993,-80.0268,1946.2527,1.0,USA
2023-06-01,40.183174,-79.82321,1930.0996,1.0,USA
2023-06-01,40.359978,-79.43179,1922.2611,1.0,USA
2023-06-01,40.443905,-79.2434,1917.8202,1.0,USA
2023-06-01,40.679676,-78.70452,1923.6488,1.0,USA
2023-06-01,40.89422,-78.20067,1921.676,1.0,USA
2023-06-01,41.026955,-77.88182,1933.8425,1.0,USA
2023-06-01,41.437668,-76.85553,1919.4298,1.0,USA
2023-06-01,41.541927,-76.58414,1921.7424,1.0,USA
2023-06-01,41.78162,-75.94063,1915.9775,1.0,USA
2023-06-01,41.82632,-75.81732,1918.2783,1.0,USA
2023-06-01,41.954647,-75.45699,1919.1235,1.0,USA
2023-06-01,42.035717,-75.22419,1917.7716,1.0,USA
2023-06-01,42.42808,-74.031265,1919.0315,1.0,USA
2023-06-01,42.49116,-73.827614,1919.9138,1.0,USA
2023-06-01,42.610962,-73.430214,1920.6344,1.0,USA
2023-06-01,42.776516,-72.855415,1928.4344,1.0,USA
2023-06-01,42.853676,-72.5761,1923.0558,1.0,USA
2023-06-01,42.90324,-72.39247,1917.9249,1.0,USA
2023-06-01,42.927486,-72.30136,1917.5702,1.0,USA
2023-06-01,42.951393,-72.21069,1916.5948,1.0,USA
2023-06-01,42.974964,-72.12045,1918.0942,1.0,USA
2023-06-01,42.99821,-72.03061,1921.6477,1.0,USA
2023-06-01,43.02114,-71.941154,1914.9694,1.0,USA
2023-06-01,43.04376,-71.852066,1920.6569,1.0,USA
2023-06-01,43.088104,-71.674904,1916.8131,1.0,USA
2023-06-01,43.109844,-71.5868,1915.8579,1.0,USA
2023-06-01,43.15249,-71.411446,1919.8578,1.0,USA
2023-06-01,43.17341,-71.32416,1914.9655,1.0,USA
2023-06-01,43.194073,-71.23712,1921.7231,1.0,USA
2023-06-01,43.21448,-71.1503,1924.2062,1.0,USA
2023-06-01,43.274242,-70.891014,1926.282,1.0,USA
2023-06-01,43.293694,-70.804924,1923.8982,1.0,USA
2023-06-01,43.331924,-70.633156,1926.1741,1.0,USA
2023-06-01,43.35071,-70.54744,1923.8568,1.0,USA
2023-06-01,43.36929,-70.461815,1919.9572,1.0,USA
2023-06-01,39.494724,-81.406395,1932.8625,1.0,USA
2023-06-01,39.61292,-81.162636,1934.6991,1.0,USA
2023-06-01,39.72622,-80.926674,1947.9912,1.0,USA
2023-06-01,39.83497,-80.69801,1953.8738,1.0,USA
2023-06-01,39.93947,-80.47619,1924.21,1.0,USA
2023-06-01,40.039986,-80.26078,1925.7083,1.0,USA
2023-06-01,40.13678,-80.0514,1935.2865,1.0,USA
2023-06-01,40.230072,-79.847694,1927.9681,1.0,USA
2023-06-01,40.40697,-79.45608,1919.8318,1.0,USA
2023-06-01,40.490944,-79.267586,1919.6357,1.0,USA
2023-06-01,40.726837,-78.728424,1920.8364,1.0,USA
2023-06-01,40.941498,-78.22429,1916.8706,1.0,USA
2023-06-01,41.008865,-78.06317,1925.927,1.0,USA
2023-06-01,41.074303,-77.905266,1927.973,1.0,USA
2023-06-01,41.137905,-77.750404,1922.9806,1.0,USA
2023-06-01,41.589546,-76.60681,1917.9686,1.0,USA
2023-06-01,42.47616,-74.052284,1915.0581,1.0,USA
2023-06-01,42.53927,-73.848495,1923.6777,1.0,USA
2023-06-01,42.65913,-73.45082,1916.388,1.0,USA
2023-06-01,42.82477,-72.87561,1925.2155,1.0,USA
2023-06-01,42.951557,-72.41233,1917.3765,1.0,USA
2023-06-01,43.09215,-71.87153,1915.8336,1.0,USA
2023-06-01,43.136517,-71.69424,1916.6842,1.0,USA
2023-06-01,43.158268,-71.60607,1920.3684,1.0,USA
2023-06-01,43.179737,-71.51819,1918.7931,1.0,USA
2023-06-01,43.200935,-71.43059,1916.805,1.0,USA
2023-06-01,43.24254,-71.25613,1927.1063,1.0,USA
2023-06-01,43.262955,-71.16924,1920.0851,1.0,USA
2023-06-01,43.322746,-70.90977,1925.7872,1.0,USA
2023-06-01,43.34221,-70.82361,1932.5082,1.0,USA
2023-06-01,43.361443,-70.737595,1916.8608,1.0,USA
2023-06-01,43.38046,-70.6517,1921.8291,1.0,USA
2023-06-01,43.399258,-70.565926,1924.9414,1.0,USA
2023-06-01,39.541183,-81.43176,1914.8926,1.0,USA
2023-06-01,39.659443,-81.18789,1933.753,1.0,USA
2023-06-01,39.77281,-80.95182,1952.4044,1.0,USA
2023-06-01,39.88162,-80.723045,1947.8511,1.0,USA
2023-06-01,39.986176,-80.50111,1922.82,1.0,USA
2023-06-01,40.08675,-80.28559,1934.0577,1.0,USA
2023-06-01,40.183598,-80.0761,1937.6173,1.0,USA
2023-06-01,40.276943,-79.8723,1924.7941,1.0,USA
2023-06-01,40.366993,-79.67385,1915.6411,1.0,USA
2023-06-01,40.453938,-79.48047,1915.5377,1.0,USA
2023-06-01,40.537956,-79.29188,1925.5979,1.0,USA
2023-06-01,40.77398,-78.75242,1917.806,1.0,USA
2023-06-01,40.84777,-78.58064,1918.4451,1.0,USA
2023-06-01,40.98875,-78.248,1921.2666,1.0,USA
2023-06-01,41.121628,-77.928795,1923.8983,1.0,USA
2023-06-01,41.185265,-77.77385,1928.0636,1.0,USA
2023-06-01,42.091297,-75.38374,1918.4327,1.0,USA
2023-06-01,42.425137,-74.38617,1924.7393,1.0,USA
2023-06-01,42.52422,-74.07337,1917.9562,1.0,USA
2023-06-01,42.587364,-73.869446,1922.6755,1.0,USA
2023-06-01,42.846474,-72.99023,1915.9552,1.0,USA
2023-06-01,43.117886,-71.980286,1917.5503,1.0,USA
2023-06-01,43.14053,-71.89106,1915.5597,1.0,USA
2023-06-01,43.20668,-71.6254,1919.731,1.0,USA
2023-06-01,43.22816,-71.53745,1916.0123,1.0,USA
2023-06-01,43.24937,-71.44978,1916.6232,1.0,USA
2023-06-01,43.371246,-70.92857,1915.7494,1.0,USA
2023-06-01,43.390717,-70.84235,1923.051,1.0,USA
2023-06-01,43.428986,-70.67031,1915.824,1.0,USA
2023-06-01,43.447792,-70.584465,1925.5006,1.0,USA
2023-06-01,43.46639,-70.49872,1915.7576,1.0,USA
2023-06-01,43.48478,-70.41304,1919.6213,1.0,USA
2023-06-01,39.587677,-81.45714,1928.4694,1.0,USA
2023-06-01,39.706,-81.21315,1948.141,1.0,USA
2023-06-01,39.81943,-80.97697,1964.2201,1.0,USA
2023-06-01,39.9283,-80.748085,1942.5232,1.0,USA
2023-06-01,40.032913,-80.52604,1920.6213,1.0,USA
2023-06-01,40.133545,-80.31041,1937.4027,1.0,USA
2023-06-01,40.230442,-80.100815,1931.6371,1.0,USA
2023-06-01,40.323837,-79.89691,1932.289,1.0,USA
2023-06-01,40.413937,-79.698364,1921.9048,1.0,USA
2023-06-01,40.50093,-79.50488,1929.4333,1.0,USA
2023-06-01,40.58499,-79.31619,1932.2955,1.0,USA
2023-06-01,41.03603,-78.27174,1923.3925,1.0,USA
2023-06-01,41.10347,-78.11044,1921.1746,1.0,USA
2023-06-01,41.232647,-77.79732,1925.0366,1.0,USA
2023-06-01,42.294994,-74.95001,1917.9146,1.0,USA
2023-06-01,42.635483,-73.89042,1916.7814,1.0,USA
2023-06-01,42.784225,-73.39451,1934.5057,1.0,USA
2023-06-01,43.166275,-71.9999,1920.5494,1.0,USA
2023-06-01,43.23334,-71.733055,1920.8514,1.0,USA
2023-06-01,43.297825,-71.469,1918.3722,1.0,USA
2023-06-01,43.339474,-71.29429,1920.7067,1.0,USA
2023-06-01,43.41976,-70.947395,1920.572,1.0,USA
2023-06-01,43.439243,-70.86111,1917.274,1.0,USA
2023-06-01,43.47753,-70.68894,1918.3531,1.0,USA
2023-06-01,43.49635,-70.60303,1920.9058,1.0,USA
2023-06-01,43.53335,-70.43147,1918.1089,1.0,USA
2023-06-01,43.569546,-70.26016,1932.6807,1.0,USA
2023-06-01,39.634155,-81.48256,1930.252,1.0,USA
2023-06-01,39.75255,-81.23846,1957.8844,1.0,USA
2023-06-01,39.86604,-81.00216,1968.7399,1.0,USA
2023-06-01,39.974968,-80.77317,1944.4668,1.0,USA
2023-06-01,40.07964,-80.55102,1924.8906,1.0,USA
2023-06-01,40.18033,-80.33528,1932.0872,1.0,USA
2023-06-01,40.27728,-80.12558,1927.9873,1.0,USA
2023-06-01,40.370728,-79.92157,1936.8116,1.0,USA
2023-06-01,40.460873,-79.722916,1921.2673,1.0,USA
2023-06-01,40.547913,-79.529335,1925.3129,1.0,USA
2023-06-01,40.632023,-79.340546,1930.9441,1.0,USA
2023-06-01,40.868298,-78.8005,1923.507,1.0,USA
2023-06-01,41.0138,-78.460266,1915.1295,1.0,USA
2023-06-01,41.083305,-78.295525,1915.564,1.0,USA
2023-06-01,42.342937,-74.97175,1918.7615,1.0,USA
2023-06-01,42.6836,-73.91143,1921.7717,1.0,USA
2023-06-01,43.191696,-72.10927,1916.8279,1.0,USA
2023-06-01,43.281773,-71.75251,1924.5994,1.0,USA
2023-06-01,43.303555,-71.66414,1918.9663,1.0,USA
2023-06-01,43.346287,-71.48826,1915.6656,1.0,USA
2023-06-01,43.367252,-71.40072,1917.0116,1.0,USA
2023-06-01,43.387955,-71.31341,1920.3754,1.0,USA
2023-06-01,43.408405,-71.226326,1921.0483,1.0,USA
2023-06-01,43.526085,-70.7076,1921.7915,1.0,USA
2023-06-01,43.544914,-70.62163,1925.6362,1.0,USA
2023-06-01,43.581936,-70.449936,1915.9849,1.0,USA
2023-06-01,43.618145,-70.278496,1922.3761,1.0,USA
2023-06-01,39.556908,-81.76062,1952.6216,1.0,USA
2023-06-01,39.68064,-81.508026,1938.6592,1.0,USA
2023-06-01,39.7991,-81.2638,1969.5507,1.0,USA
2023-06-01,39.912655,-81.0274,1961.8193,1.0,USA
2023-06-01,40.021645,-80.798294,1944.8048,1.0,USA
2023-06-01,40.126373,-80.57603,1922.0022,1.0,USA
2023-06-01,40.227116,-80.36018,1935.423,1.0,USA
2023-06-01,40.32412,-80.15038,1930.5825,1.0,USA
2023-06-01,40.417618,-79.946266,1931.751,1.0,USA
2023-06-01,40.507812,-79.74751,1928.3396,1.0,USA
2023-06-01,40.594902,-79.553825,1932.6664,1.0,USA
2023-06-01,40.679054,-79.36494,1939.2446,1.0,USA
2023-06-01,40.91546,-78.8246,1920.586,1.0,USA
2023-06-01,41.13058,-78.319336,1916.0355,1.0,USA
2023-06-01,41.19809,-78.15786,1929.9731,1.0,USA
2023-06-01,41.327408,-77.84437,1922.3759,1.0,USA
2023-06-01,41.879547,-76.434135,1921.4606,1.0,USA
2023-06-01,42.390877,-74.99351,1921.7826,1.0,USA
2023-06-01,42.668472,-74.13682,1921.2313,1.0,USA
2023-06-01,42.88061,-73.43587,1932.024,1.0,USA
2023-06-01,43.28574,-71.94981,1920.0347,1.0,USA
2023-06-01,43.330196,-71.77199,1924.0446,1.0,USA
2023-06-01,43.35199,-71.68355,1919.8085,1.0,USA
2023-06-01,43.436436,-71.33256,1922.6349,1.0,USA
2023-06-01,43.456894,-71.245415,1918.341,1.0,USA
2023-06-01,43.516808,-70.985146,1914.8966,1.0,USA
2023-06-01,43.574635,-70.72629,1925.6804,1.0,USA
2023-06-01,43.59347,-70.64024,1926.9235,1.0,USA
2023-06-01,43.66674,-70.29685,1922.3269,1.0,USA
2023-06-01,43.753967,-69.868195,1925.3402,1.0,USA
2023-06-01,43.77087,-69.78239,1922.183,1.0,USA
2023-06-01,39.603306,-81.78625,1952.81,1.0,USA
2023-06-01,39.727108,-81.53353,1947.0233,1.0,USA
2023-06-01,39.84563,-81.2892,1958.0493,1.0,USA
2023-06-01,39.959248,-81.05267,1957.4204,1.0,USA
2023-06-01,40.0683,-80.82346,1938.9674,1.0,USA
2023-06-01,40.173084,-80.60109,1925.7983,1.0,USA
2023-06-01,40.273884,-80.38514,1927.7701,1.0,USA
2023-06-01,40.37094,-80.175224,1934.1881,1.0,USA
2023-06-01,40.46449,-79.971,1948.7563,1.0,USA
2023-06-01,40.554737,-79.77215,1936.3245,1.0,USA
2023-06-01,40.64187,-79.57836,1932.5627,1.0,USA
2023-06-01,40.72607,-79.389366,1923.8451,1.0,USA
2023-06-01,40.9626,-78.84873,1917.8728,1.0,USA
2023-06-01,41.177837,-78.343185,1925.6305,1.0,USA
2023-06-01,41.245384,-78.18162,1942.3353,1.0,USA
2023-06-01,41.374767,-77.86794,1922.4022,1.0,USA
2023-06-01,42.022182,-76.200485,1915.2919,1.0,USA
2023-06-01,42.06805,-76.075,1926.1082,1.0,USA
2023-06-01,42.77981,-73.95353,1919.1311,1.0,USA
2023-06-01,42.928787,-73.45658,1933.8877,1.0,USA
2023-06-01,43.14345,-72.69668,1921.0319,1.0,USA
2023-06-01,43.19317,-72.51224,1915.0824,1.0,USA
2023-06-01,43.33412,-71.96944,1917.3363,1.0,USA
2023-06-01,43.400406,-71.70299,1929.2336,1.0,USA
2023-06-01,43.443184,-71.52684,1914.9137,1.0,USA
2023-06-01,43.623165,-70.744995,1916.5659,1.0,USA
2023-06-01,43.64201,-70.65888,1927.7356,1.0,USA
2023-06-01,43.715317,-70.31522,1926.3365,1.0,USA
2023-06-01,43.733147,-70.22942,1925.9027,1.0,USA
2023-06-01,43.750782,-70.14364,1919.092,1.0,USA
2023-06-01,43.768234,-70.05786,1915.897,1.0,USA
2023-06-01,43.7855,-69.97206,1919.999,1.0,USA
2023-06-01,43.802586,-69.88623,1923.8464,1.0,USA
2023-06-01,43.819496,-69.800354,1924.8888,1.0,USA
2023-06-01,43.83623,-69.71442,1926.0151,1.0,USA
2023-06-01,43.852795,-69.6284,1923.776,1.0,USA
2023-06-01,43.869194,-69.5423,1920.5986,1.0,USA
2023-06-01,39.649628,-81.811966,1957.9409,1.0,USA
2023-06-01,39.773502,-81.559135,1939.4161,1.0,USA
2023-06-01,39.892094,-81.31468,1940.9064,1.0,USA
2023-06-01,40.005775,-81.07804,1955.9242,1.0,USA
2023-06-01,40.114887,-80.84872,1941.9908,1.0,USA
2023-06-01,40.320587,-80.41017,1931.5223,1.0,USA
2023-06-01,40.4177,-80.20015,1935.9747,1.0,USA
2023-06-01,40.5113,-79.99582,1956.6396,1.0,USA
2023-06-01,40.601597,-79.79686,1931.6512,1.0,USA
2023-06-01,40.68878,-79.60297,1928.003,1.0,USA
2023-06-01,40.773026,-79.41387,1938.2091,1.0,USA
2023-06-01,41.00969,-78.87295,1918.7847,1.0,USA
2023-06-01,41.08368,-78.70069,1916.4326,1.0,USA
2023-06-01,41.225044,-78.36711,1917.4147,1.0,USA
2023-06-01,42.486683,-75.03714,1930.4408,1.0,USA
2023-06-01,42.76457,-74.17928,1922.7218,1.0,USA
2023-06-01,42.82788,-73.97465,1921.2499,1.0,USA
2023-06-01,42.976933,-73.47735,1935.1301,1.0,USA
2023-06-01,43.24145,-72.53232,1924.9712,1.0,USA
2023-06-01,43.26579,-72.44074,1915.3136,1.0,USA
2023-06-01,43.336765,-72.168594,1915.6198,1.0,USA
2023-06-01,43.4488,-71.722466,1917.1857,1.0,USA
2023-06-01,43.4916,-71.54619,1918.9584,1.0,USA
2023-06-01,43.671673,-70.76375,1919.3014,1.0,USA
2023-06-01,43.69053,-70.67757,1924.4347,1.0,USA
2023-06-01,43.76387,-70.33364,1925.0986,1.0,USA
2023-06-01,43.781708,-70.24777,1925.5143,1.0,USA
2023-06-01,43.799355,-70.16193,1923.8112,1.0,USA
2023-06-01,43.83409,-69.99021,1916.5106,1.0,USA
2023-06-01,43.851185,-69.90431,1915.0055,1.0,USA
2023-06-01,43.868103,-69.81837,1927.1909,1.0,USA
2023-06-01,43.90142,-69.64628,1917.5902,1.0,USA
2023-06-01,43.917824,-69.560104,1916.0096,1.0,USA
2023-06-01,43.934067,-69.47382,1925.9977,1.0,USA
2023-06-01,43.96606,-69.300865,1922.83,1.0,USA
2023-06-01,43.981823,-69.21416,1932.6786,1.0,USA
2023-06-01,39.69604,-81.83763,1944.2029,1.0,USA
2023-06-01,39.819984,-81.58469,1933.4279,1.0,USA
2023-06-01,39.93864,-81.34012,1933.217,1.0,USA
2023-06-01,40.052383,-81.10337,1950.5818,1.0,USA
2023-06-01,40.161556,-80.87393,1941.5835,1.0,USA
2023-06-01,40.36737,-80.435165,1928.2109,1.0,USA
2023-06-01,40.464535,-80.225044,1938.3008,1.0,USA
2023-06-01,40.558186,-80.02061,1944.6716,1.0,USA
2023-06-01,40.648533,-79.82154,1925.9279,1.0,USA
2023-06-01,40.735764,-79.62755,1938.1527,1.0,USA
2023-06-01,40.820053,-79.438354,1932.5292,1.0,USA
2023-06-01,41.056843,-78.89713,1918.6057,1.0,USA
2023-06-01,41.591927,-77.6129,1919.3688,1.0,USA
2023-06-01,42.534615,-75.05898,1922.0144,1.0,USA
2023-06-01,42.713253,-74.51463,1921.9773,1.0,USA
2023-06-01,42.812645,-74.20055,1915.3162,1.0,USA
2023-06-01,42.875988,-73.995766,1919.07,1.0,USA
2023-06-01,43.02512,-73.498116,1930.0044,1.0,USA
2023-06-01,43.38514,-72.18841,1915.4406,1.0,USA
2023-06-01,43.720215,-70.78249,1920.0505,1.0,USA
2023-06-01,43.73908,-70.69625,1923.4913,1.0,USA
2023-06-01,43.79442,-70.43802,1915.8019,1.0,USA
2023-06-01,43.81246,-70.35206,1917.7223,1.0,USA
2023-06-01,43.830307,-70.26612,1919.9437,1.0,USA
2023-06-01,43.847965,-70.18021,1925.6149,1.0,USA
2023-06-01,43.865433,-70.09429,1916.0695,1.0,USA
2023-06-01,43.89982,-69.92239,1920.8473,1.0,USA
2023-06-01,43.916744,-69.83638,1920.7928,1.0,USA
2023-06-01,43.9335,-69.750305,1915.1345,1.0,USA
2023-06-01,43.98274,-69.49156,1921.0172,1.0,USA
2023-06-01,44.01475,-69.31846,1920.3226,1.0,USA
2023-06-01,44.030518,-69.23169,1931.1292,1.0,USA
2023-06-01,39.742413,-81.86333,1929.9991,1.0,USA
2023-06-01,39.866425,-81.61026,1926.7745,1.0,USA
2023-06-01,39.98515,-81.36558,1951.7051,1.0,USA
2023-06-01,40.098957,-81.128716,1941.3428,1.0,USA
2023-06-01,40.20819,-80.89916,1931.4108,1.0,USA
2023-06-01,40.414116,-80.46019,1932.9663,1.0,USA
2023-06-01,40.511333,-80.249954,1944.6785,1.0,USA
2023-06-01,40.605038,-80.04542,1934.4144,1.0,USA
2023-06-01,40.695435,-79.84625,1923.3507,1.0,USA
2023-06-01,40.78271,-79.65215,1942.9464,1.0,USA
2023-06-01,40.86705,-79.46286,1921.3824,1.0,USA
2023-06-01,41.319553,-78.41495,1916.6384,1.0,USA
2023-06-01,42.582527,-75.08086,1918.809,1.0,USA
2023-06-01,42.761265,-74.53613,1929.0856,1.0,USA
2023-06-01,42.860706,-74.22183,1919.8822,1.0,USA
2023-06-01,42.924084,-74.01691,1921.5022,1.0,USA
2023-06-01,43.044445,-73.617,1915.8109,1.0,USA
2023-06-01,43.07329,-73.518906,1934.0876,1.0,USA
2023-06-01,43.386467,-72.389534,1915.6626,1.0,USA
2023-06-01,43.630272,-71.4094,1917.6407,1.0,USA
2023-06-01,43.768753,-70.80127,1915.2704,1.0,USA
2023-06-01,43.78763,-70.714966,1920.196,1.0,USA
2023-06-01,43.86105,-70.3705,1917.9176,1.0,USA
2023-06-01,43.878902,-70.2845,1922.145,1.0,USA
2023-06-01,43.89657,-70.19852,1925.2598,1.0,USA
2023-06-01,43.948452,-69.9405,1920.2277,1.0,USA
2023-06-01,43.982147,-69.76827,1926.3729,1.0,USA
2023-06-01,44.031414,-69.50932,1915.9163,1.0,USA
2023-06-01,44.063442,-69.33609,1919.2527,1.0,USA
2023-06-01,44.079216,-69.249245,1924.4617,1.0,USA
2023-06-01,39.788776,-81.88905,1927.9248,1.0,USA
2023-06-01,39.912857,-81.63587,1922.1788,1.0,USA
2023-06-01,40.031647,-81.39108,1947.4243,1.0,USA
2023-06-01,40.14552,-81.154106,1917.635,1.0,USA
2023-06-01,40.254814,-80.924446,1929.6403,1.0,USA
2023-06-01,40.359833,-80.70163,1921.0665,1.0,USA
2023-06-01,40.460854,-80.48525,1932.796,1.0,USA
2023-06-01,40.55813,-80.27491,1930.3121,1.0,USA
2023-06-01,40.651882,-80.07027,1934.9995,1.0,USA
2023-06-01,40.74233,-79.871,1925.6436,1.0,USA
2023-06-01,40.829655,-79.6768,1941.5958,1.0,USA
2023-06-01,41.151085,-78.9456,1918.7279,1.0,USA
2023-06-01,41.43448,-78.27698,1929.7223,1.0,USA
2023-06-01,41.500237,-78.11824,1925.9952,1.0,USA
2023-06-01,41.686745,-77.659904,1921.1353,1.0,USA
2023-06-01,42.63044,-75.10276,1921.5358,1.0,USA
2023-06-01,42.80927,-74.55767,1924.0365,1.0,USA
2023-06-01,42.908764,-74.24315,1923.4164,1.0,USA
2023-06-01,42.972176,-74.038086,1920.4498,1.0,USA
2023-06-01,43.121464,-73.539734,1935.7284,1.0,USA
2023-06-01,43.699245,-71.341194,1914.8948,1.0,USA
2023-06-01,43.81729,-70.820076,1916.1036,1.0,USA
2023-06-01,43.836174,-70.7337,1924.7335,1.0,USA
2023-06-01,43.89157,-70.47507,1917.451,1.0,USA
2023-06-01,43.909634,-70.38897,1921.4799,1.0,USA
2023-06-01,43.927498,-70.3029,1922.3776,1.0,USA
2023-06-01,43.94517,-70.21685,1914.9032,1.0,USA
2023-06-01,43.99708,-69.958626,1918.0952,1.0,USA
2023-06-01,44.014023,-69.87248,1925.7297,1.0,USA
2023-06-01,44.030792,-69.78627,1916.2568,1.0,USA
2023-06-01,44.080086,-69.52711,1915.8931,1.0,USA
2023-06-01,44.127914,-69.26682,1926.907,1.0,USA
2023-06-01,44.15902,-69.09245,1921.1927,1.0,USA
2023-06-01,39.83512,-81.91491,1916.5123,1.0,USA
2023-06-01,39.959274,-81.661606,1932.6625,1.0,USA
2023-06-01,40.078133,-81.416695,1934.1632,1.0,USA
2023-06-01,40.19207,-81.17961,1923.313,1.0,USA
2023-06-01,40.301426,-80.94984,1925.714,1.0,USA
2023-06-01,40.4065,-80.72691,1921.5488,1.0,USA
2023-06-01,40.50758,-80.510414,1935.9924,1.0,USA
2023-06-01,40.604908,-80.29997,1927.6134,1.0,USA
2023-06-01,40.698715,-80.09522,1938.4432,1.0,USA
2023-06-01,40.789207,-79.89584,1920.2972,1.0,USA
2023-06-01,40.876583,-79.701546,1936.9305,1.0,USA
2023-06-01,40.961014,-79.512054,1920.8828,1.0,USA
2023-06-01,41.198193,-78.96994,1919.3119,1.0,USA
2023-06-01,41.48174,-78.30094,1923.148,1.0,USA
2023-06-01,41.54753,-78.14211,1921.6692,1.0,USA
2023-06-01,41.611473,-77.98636,1917.5765,1.0,USA
2023-06-01,42.67834,-75.12473,1919.9437,1.0,USA
2023-06-01,42.85726,-74.57927,1924.7886,1.0,USA
2023-06-01,42.956814,-74.264534,1925.3872,1.0,USA
2023-06-01,43.020256,-74.059326,1922.3699,1.0,USA
2023-06-01,43.140743,-73.658844,1915.0856,1.0,USA
2023-06-01,43.169624,-73.560616,1933.8478,1.0,USA
2023-06-01,43.2535,-73.27005,1920.3679,1.0,USA
2023-06-01,43.88471,-70.75248,1918.5553,1.0,USA
2023-06-01,43.958202,-70.40748,1922.1586,1.0,USA
2023-06-01,43.976078,-70.32134,1922.1864,1.0,USA
2023-06-01,43.99376,-70.23522,1920.9982,1.0,USA
2023-06-01,44.045692,-69.9768,1921.9768,1.0,USA
2023-06-01,44.062645,-69.89058,1925.0961,1.0,USA
2023-06-01,44.1608,-69.37142,1919.0759,1.0,USA
2023-06-01,44.176594,-69.28444,1927.1825,1.0,USA
2023-06-01,44.207714,-69.10993,1926.9288,1.0,USA
2023-06-01,39.881466,-81.94081,1919.8671,1.0,USA
2023-06-01,40.005688,-81.68739,1928.6881,1.0,USA
2023-06-01,40.12461,-81.44237,1923.5665,1.0,USA
2023-06-01,40.238613,-81.20516,1916.5231,1.0,USA
2023-06-01,40.34803,-80.97527,1929.3112,1.0,USA
2023-06-01,40.453167,-80.752235,1915.9552,1.0,USA
2023-06-01,40.5543,-80.53563,1928.7183,1.0,USA
2023-06-01,40.651684,-80.32508,1920.218,1.0,USA
2023-06-01,40.74554,-80.120224,1934.2894,1.0,USA
2023-06-01,40.923508,-79.72633,1928.7513,1.0,USA
2023-06-01,41.007984,-79.536736,1924.0018,1.0,USA
2023-06-01,41.245293,-78.99433,1918.7574,1.0,USA
2023-06-01,41.594822,-78.16602,1925.9675,1.0,USA
2023-06-01,42.72623,-75.146736,1920.0479,1.0,USA
2023-06-01,42.90525,-74.6009,1922.5035,1.0,USA
2023-06-01,43.217773,-73.58153,1932.0288,1.0,USA
2023-06-01,43.301697,-73.29076,1919.148,1.0,USA
2023-06-01,43.555157,-72.358635,1915.6333,1.0,USA
2023-06-01,44.024643,-70.339806,1918.5458,1.0,USA
2023-06-01,44.04233,-70.25362,1919.6741,1.0,USA
2023-06-01,44.111256,-69.90871,1917.4015,1.0,USA
2023-06-01,44.12804,-69.82236,1917.2484,1.0,USA
2023-06-01,44.161102,-69.649414,1915.6105,1.0,USA
2023-06-01,44.209457,-69.38913,1918.0228,1.0,USA
2023-06-01,44.225258,-69.30208,1930.3649,1.0,USA
2023-06-01,39.927837,-81.966644,1924.1155,1.0,USA
2023-06-01,40.05213,-81.71311,1928.6123,1.0,USA
2023-06-01,40.17112,-81.467964,1915.4122,1.0,USA
2023-06-01,40.39466,-81.00065,1928.6637,1.0,USA
2023-06-01,40.601044,-80.56079,1920.1221,1.0,USA
2023-06-01,40.69848,-80.35013,1919.8064,1.0,USA
2023-06-01,40.79239,-80.14517,1926.151,1.0,USA
2023-06-01,40.970455,-79.751076,1934.5233,1.0,USA
2023-06-01,41.054974,-79.56138,1923.6747,1.0,USA
2023-06-01,41.29241,-79.01868,1924.4756,1.0,USA
2023-06-01,41.642128,-78.1899,1915.4684,1.0,USA
2023-06-01,41.94528,-77.43827,1924.9185,1.0,USA
2023-06-01,42.697407,-75.39547,1915.0344,1.0,USA
2023-06-01,42.774136,-75.168724,1921.1448,1.0,USA
2023-06-01,42.953247,-74.62252,1924.8458,1.0,USA
2023-06-01,43.265934,-73.60243,1924.9434,1.0,USA
2023-06-01,43.3499,-73.31145,1930.0166,1.0,USA
2023-06-01,43.603493,-72.37865,1923.0349,1.0,USA
2023-06-01,44.055325,-70.44454,1917.7427,1.0,USA
2023-06-01,44.07322,-70.35827,1915.6632,1.0,USA
2023-06-01,44.09092,-70.27201,1916.3633,1.0,USA
2023-06-01,44.159874,-69.92683,1918.928,1.0,USA
2023-06-01,44.17667,-69.84041,1916.0488,1.0,USA
2023-06-01,44.209747,-69.66733,1917.1128,1.0,USA
2023-06-01,44.273933,-69.31971,1926.2126,1.0,USA
2023-06-01,44.32043,-69.05723,1921.789,1.0,USA
2023-06-01,40.098553,-81.73894,1916.3191,1.0,USA
2023-06-01,40.441277,-81.02613,1924.7738,1.0,USA
